,sentence_index,sentence,splitset_label,id,values
4390,6002,"This slow-moving Swedish film offers not even a hint of joy , preferring to focus on the humiliation of Martin as he defecates in bed and urinates on the plants at his own birthday party .",1,110554,0.40278
4391,6003,"A muddled limp biscuit of a movie , a vampire soap opera that does n't make much sense even on its own terms .",1,103747,0.125
4392,6004,"There 's the plot , and a maddeningly insistent and repetitive piano score that made me want to scream .",1,110337,0.27778
4393,6005,This is a movie so insecure about its capacity to excite that it churns up not one but two flagrantly fake thunderstorms to underscore the action .,1,110475,0.375
4394,6006,This is amusing for about three minutes .,1,110493,0.54167
4395,6007,"Klein , charming in comedies like American Pie and dead-on in Election , delivers one of the saddest action hero performances ever witnessed .",1,107335,0.29167
4396,6008,It 's rare to see a movie that takes such a speedy swan dive from `` promising '' to `` interesting '' to `` familiar '' before landing squarely on `` stupid '' .,1,224235,0.25
4397,6009,"This is the sort of low-grade dreck that usually goes straight to video -- with a lousy script , inept direction , pathetic acting , poorly dubbed dialogue and murky cinematography , complete with visible boom mikes .",1,110512,0.013888999999999999
4398,6010,"The direction occasionally rises to the level of marginal competence , but for most of the film it is hard to tell who is chasing who or why .",1,109705,0.27778
4399,6011,There are few things more frustrating to a film buff than seeing an otherwise good movie marred beyond redemption by a disastrous ending .,1,110344,0.29167
4400,6012,"It wo n't harm anyone , but neither can I think of a very good reason to rush right out and see it .",1,224402,0.52778
4401,6013,"After all , it 'll probably be in video stores by Christmas , and it might just be better suited to a night in the living room than a night at the movies .",1,222200,0.27778
4402,6014,Looks more like a travel-agency video targeted at people who like to ride bikes topless and roll in the mud than a worthwhile glimpse of independent-community guiding lights .,1,107518,0.13889
4403,6015,"Given too much time to consider the looseness of the piece , the picture begins to resemble the shapeless , grasping actors ' workshop that it is .",1,105989,0.083333
4404,6016,They kept much of the plot but jettisoned the stuff that would make this a moving experience for people who have n't read the book .,1,110399,0.29167
4405,6017,Just because A Walk to Remember is shrewd enough to activate girlish tear ducts does n't mean it 's good enough for our girls .,1,107258,0.36111
4406,6018,"( Carvey 's ) characters are both overplayed and exaggerated , but then again , subtlety has never been his trademark .",1,102071,0.18056
4407,6019,"It 's mildly interesting to ponder the peculiar American style of justice that plays out here , but it 's so muddled and derivative that few will bother thinking it all through .",1,106903,0.34722
4408,6020,This dreadfully earnest inversion of the Concubine love triangle eschews the previous film 's historical panorama and roiling pathos for bug-eyed mugging and gay-niche condescension .,1,110435,0.33333
4409,6021,"Brown 's saga , like many before his , makes for snappy prose but a stumblebum of a movie .",1,104898,0.40278
4410,6022,"The boys ' sparring , like the succession of blows dumped on Guei , wears down the story 's more cerebral , and likable , plot elements .",1,109630,0.40278
4411,6023,The script by Vincent R. Nebrida ... tries to cram too many ingredients into one small pot .,1,226475,0.22221999999999997
4412,6024,"The story is so light and sugary that were it a Macy 's Thanksgiving Day Parade balloon , extra heavy-duty ropes would be needed to keep it from floating away .",1,110175,0.47222
4413,6025,"Oedekerk mugs mercilessly , and the genuinely funny jokes are few and far between .",1,108100,0.19444
4414,6026,"Since Dahmer resorts to standard slasher flick thrills when it should be most in the mind of the killer , it misses a major opportunity to be truly revelatory about his psyche .",1,108973,0.22221999999999997
4415,6027,Only those most addicted to film violence in all its forms will find anything here to appreciate .,1,108221,0.59722
4416,6028,"Cold and scattered , Minority Report commands interest almost solely as an exercise in gorgeous visuals .",1,222975,0.5
4417,6029,"That 's not vintage Spielberg and that , finally , is minimally satisfying .",1,226076,0.56944
4418,6030,"Every now and again , a movie comes along to remind us of how very bad a motion picture can truly be .",1,223288,0.013888999999999999
4419,6031,Frank McKlusky C.I. is that movie !,1,223424,0.47222
4420,6032,It 's not difficult to spot the culprit early-on in this predictable thriller .,1,106923,0.41667
4421,6033,... a mostly boring affair with a confusing sudden finale that 's likely to irk viewers .,1,103190,0.40278
4422,6034,The trappings of I Spy are so familiar you might as well be watching a rerun .,1,110217,0.20833000000000002
4423,6035,What starts off as a potentially incredibly twisting mystery becomes simply a monster chase film .,1,111052,0.22221999999999997
4424,6036,"In the wake of Saving Private Ryan , Black Hawk Down and We Were Soldiers , you are likely to be as heartily sick of mayhem as Cage 's war-weary marine .",1,106721,0.31944
4425,6037,"It is messy , uncouth , incomprehensible , vicious and absurd .",1,107015,0.11110999999999999
4426,6038,Really does feel like a short stretched out to feature length .,1,108562,0.33333
4427,6039,"Hampered -- no , paralyzed -- by a self-indulgent script ... that aims for poetry and ends up sounding like satire .",1,106131,0.11110999999999999
4428,6040,"Cheap , vulgar dialogue and a plot that crawls along at a snail 's pace .",1,105059,0.25
4429,6041,"And if you appreciate the one-sided theme to Lawrence 's over-indulgent tirade , then knock yourself out and enjoy the big screen postcard that is a self-glorified Martin Lawrence lovefest .",1,222359,0.26389
4430,6042,"If you are willing to do this , then you so crazy !",1,223970,0.38889
4431,6043,"Directed without the expected flair or imagination by Hong Kong master John Woo , Windtalkers airs just about every cliche in the war movie compendium across its indulgent two-hour-and-fifteen-minute length .",1,105435,0.25
4432,6044,It 's a very tasteful rock and roll movie .,1,106821,0.69444
4433,6045,You could put it on a coffee table anywhere .,1,111347,0.54167
4434,6046,"The movie is loaded with good intentions , but in his zeal to squeeze the action and our emotions into the all-too-familiar dramatic arc of the Holocaust escape story , Minac drains his movie of all individuality .",1,110004,0.375
4435,6047,An infuriating film .,1,222304,0.13889
4436,6048,"Just when you think you are making sense of it , something happens that tells you there is no sense .",1,224511,0.30556
4437,6049,The entire movie is so formulaic and forgettable that it 's hardly over before it begins to fade from memory .,1,109750,0.11110999999999999
4438,6050,"The setting turns out to be more interesting than any of the character dramas , which never reach satisfying conclusions .",1,110155,0.34722
4439,6051,"As an entertainment destination for the general public , Kung Pow sets a new benchmark for lameness .",1,104477,0.25
4440,6052,"This misty-eyed Southern nostalgia piece , in treading the line between sappy and sanguine , winds up mired in tear-drenched quicksand .",1,110531,0.36111
4441,6053,"As pure over-the-top trash , any John Waters movie has it beat by a country mile .",1,104506,0.097222
4442,6054,"Wendigo wants to be a monster movie for the art-house crowd , but it falls into the trap of pretention almost every time .",1,110994,0.19444
4443,6055,Bigelow offers some flashy twists and turns that occasionally fortify this turgid fable .,1,104741,0.65278
4444,6056,"But for the most part , The Weight of Water comes off as a two-way time-switching myopic mystery that stalls in its lackluster gear of emotional blandness .",1,222743,0.33333
4445,6057,This film biggest problem ?,1,226638,0.33333
4446,6058,No laughs .,1,225161,0.25
4447,6059,Less-than-compelling documentary of a Yiddish theater clan .,1,107428,0.45833
4448,6060,That the Chuck Norris `` grenade gag '' occurs about 7 times during Windtalkers is a good indication of how serious-minded the film is .,1,226090,0.43056000000000005
4449,6061,"Viewers are asked so often to suspend belief that were it not for Holm 's performance , the film would be a total washout .",1,110879,0.375
4450,6062,"It 's not exactly worth the bucks to expend the full price for a date , but when it comes out on video , it 's well worth a rental .",1,106925,0.48611000000000004
4451,6063,"I ca n't begin to tell you how tedious , how resolutely unamusing , how thoroughly unrewarding all of this is , and what a reckless squandering of four fine acting talents ...",1,106420,0.027777999999999997
4452,6064,"Everybody loves a David and Goliath story , and this one is told almost entirely from David 's point of view .",1,105711,0.63889
4453,6065,Throw Smoochy from the train !,1,110621,0.38889
4454,6066,"Eventually , they will have a showdown , but , by then , your senses are as mushy as peas and you do n't care who fires the winning shot .",1,105694,0.18056
4455,6067,Irwin and his director never come up with an adequate reason why we should pay money for what we can get on television for free .,1,106777,0.13889
4456,6068,"A light , engaging comedy that fumbles away almost all of its accumulated enjoyment with a crucial third act miscalculation .",1,103677,0.29167
